reg;jour;P_f;P_h;P;pop_f;pop_h;cl_age90;pop
32;2020-11-06;334;305;640;342304;348587;29;690891
32;2020-11-06;347;271;618;382485;369972;39;752457
32;2020-11-06;334;307;641;382510;376716;49;759226
32;2020-11-06;338;270;608;386937;376527;59;763464
32;2020-11-06;242;219;461;371211;330938;69;702149
32;2020-11-06;172;140;312;250542;201459;79;452001
32;2020-11-06;167;66;233;163399;89786;89;253185
32;2020-11-06;101;22;123;48384;15367;90;63751
32;2020-11-06;2486;2050;4538;3072879;2889783;0;5962662
44;2020-11-06;62;71;133;291525;306839;09;598364
44;2020-11-06;225;241;471;320255;339504;19;659759
44;2020-11-06;275;236;511;302020;314428;29;616448
44;2020-11-06;296;206;502;342222;333292;39;675514
44;2020-11-06;279;237;516;349727;344491;49;694218
44;2020-11-06;305;242;547;381371;373239;59;754610
44;2020-11-06;202;174;376;367165;335850;69;703015
44;2020-11-06;113;133;247;250387;215436;79;465823
44;2020-11-06;119;77;199;170825;105192;89;276017
44;2020-11-06;42;20;63;51248;16731;90;67979
44;2020-11-06;1918;1637;3565;2826745;2685002;0;5511747
52;2020-11-06;34;35;73;213594;223900;09;437494
52;2020-11-06;161;135;297;240818;255197;19;496015
52;2020-11-06;170;137;308;197010;200630;29;397640
52;2020-11-06;127;122;249;231204;224885;39;456089
52;2020-11-06;145;132;277;243874;243418;49;487292
52;2020-11-06;154;134;288;244100;239116;59;483216
52;2020-11-06;95;106;201;241796;221345;69;463141
52;2020-11-06;65;95;160;177805;149903;79;327708
52;2020-11-06;63;43;106;119561;75822;89;195383
52;2020-11-06;50;17;67;42559;15260;90;57819
52;2020-11-06;1064;956;2026;1952321;1849476;0;3801797
53;2020-11-06;26;29;55;173813;182358;09;356171
53;2020-11-06;82;79;161;202720;214740;19;417460
53;2020-11-06;98;76;175;163116;173196;29;336312
53;2020-11-06;66;64;130;190526;187674;39;378200
53;2020-11-06;77;66;143;212098;212015;49;424113
53;2020-11-06;83;76;159;223699;219176;59;442875
53;2020-11-06;76;65;141;227435;209274;69;436709
53;2020-11-06;48;50;98;169992;140910;79;310902
53;2020-11-06;36;24;60;118117;69883;89;188000
53;2020-11-06;38;9;47;37370;12267;90;49637
53;2020-11-06;630;538;1169;1718886;1621493;0;3340379
75;2020-11-06;42;46;90;293104;305291;09;598395
75;2020-11-06;158;167;330;337141;357785;19;694926
75;2020-11-06;198;167;366;295024;300618;29;595642
75;2020-11-06;229;165;394;347871;331233;39;679104
75;2020-11-06;210;185;396;384742;372771;49;757513
75;2020-11-06;190;185;375;413361;390880;59;804241
75;2020-11-06;139;144;283;425623;384060;69;809683
75;2020-11-06;106;103;209;325086;276298;79;601384
75;2020-11-06;108;79;188;213986;139308;89;353294
75;2020-11-06;83;27;110;77600;28200;90;105800
75;2020-11-06;1463;1268;2741;3113538;2886444;0;5999982
76;2020-11-06;54;71;133;305956;318589;09;624545
76;2020-11-06;226;209;442;338942;356969;19;695911
76;2020-11-06;242;197;439;316210;319570;29;635780
76;2020-11-06;283;183;466;356758;337587;39;694345
76;2020-11-06;284;228;513;376541;363812;49;740353
76;2020-11-06;259;254;513;402608;383750;59;786358
76;2020-11-06;196;194;390;394889;358997;69;753886
76;2020-11-06;140;149;289;308664;263806;79;572470
76;2020-11-06;110;82;192;195838;129272;89;325110
76;2020-11-06;115;41;156;69372;26728;90;96100
76;2020-11-06;1913;1611;3540;3065778;2859080;0;5924858
84;2020-11-06;185;197;386;459549;481088;09;940637
84;2020-11-06;730;699;1440;487711;511905;19;999616
84;2020-11-06;782;670;1452;443824;451094;29;894918
84;2020-11-06;808;596;1405;512522;493262;39;1005784
84;2020-11-06;788;767;1555;520248;515106;49;1035354
84;2020-11-06;731;721;1453;529611;514848;59;1044459
84;2020-11-06;525;555;1080;486720;439940;69;926660
84;2020-11-06;403;371;775;372151;315211;79;687362
84;2020-11-06;411;253;664;237198;150524;89;387722
84;2020-11-06;265;98;363;81185;28680;90;109865
84;2020-11-06;5629;4929;10577;4130719;3901658;0;8032377
93;2020-11-06;65;69;134;268834;283093;09;551927
93;2020-11-06;221;241;465;280751;296087;19;576838
93;2020-11-06;278;205;483;254404;255552;29;509956
93;2020-11-06;261;214;476;310704;288398;39;599102
93;2020-11-06;309;235;544;325559;305827;49;631386
93;2020-11-06;316;278;594;353104;325389;59;678493
93;2020-11-06;241;220;462;336327;296459;69;632786
93;2020-11-06;181;149;330;279820;229699;79;509519
93;2020-11-06;127;103;230;171274;113716;89;284990
93;2020-11-06;110;31;141;58896;21758;90;80654
93;2020-11-06;2110;1746;3861;2639673;2415978;0;5055651
94;2020-11-06;1;0;1;16311;17433;09;33744
94;2020-11-06;4;15;19;16679;18132;19;34811
94;2020-11-06;8;7;15;16782;16579;29;33361
94;2020-11-06;5;6;11;23044;20580;39;43624
94;2020-11-06;9;7;16;23065;22140;49;45205
94;2020-11-06;11;9;20;24549;23421;59;47970
94;2020-11-06;7;5;12;23212;21883;69;45095
94;2020-11-06;4;4;8;19544;17141;79;36685
94;2020-11-06;4;2;6;11227;8178;89;19405
94;2020-11-06;0;1;1;3332;1447;90;4779
94;2020-11-06;53;56;109;177745;166934;0;344679
01;2020-11-07;0;0;0;19979;20155;09;40134
01;2020-11-07;0;2;2;24994;25489;19;50483
01;2020-11-07;1;1;2;17868;16690;29;34558
01;2020-11-07;0;0;0;22328;14821;39;37149
01;2020-11-07;0;0;0;28652;20276;49;48928
01;2020-11-07;0;1;1;33264;27260;59;60524
01;2020-11-07;1;2;3;27135;23978;69;51113
01;2020-11-07;0;1;1;18401;14661;79;33062
01;2020-11-07;0;0;0;9633;6375;89;16008
01;2020-11-07;0;0;0;3410;1510;90;4920
01;2020-11-07;2;7;9;205664;171215;0;376879
02;2020-11-07;0;1;1;16881;17110;09;33991
02;2020-11-07;4;1;5;21410;21604;19;43014
02;2020-11-07;1;2;3;16017;15479;29;31496
02;2020-11-07;2;0;2;19825;14455;39;34280
02;2020-11-07;5;3;8;24719;18248;49;42967
02;2020-11-07;4;4;8;34361;28310;59;62671
02;2020-11-07;1;1;2;28061;24495;69;52556
02;2020-11-07;0;0;0;18231;15278;79;33509
02;2020-11-07;0;1;1;11090;7677;89;18767
02;2020-11-07;0;0;0;3992;1506;90;5498
02;2020-11-07;17;13;30;194587;164162;0;358749
03;2020-11-07;0;0;0;31123;30920;09;62043
03;2020-11-07;1;1;2;29370;29268;19;58638
03;2020-11-07;0;2;2;21458;18963;29;40421
03;2020-11-07;0;2;2;21276;18326;39;39602
03;2020-11-07;0;0;0;18164;16593;49;34757
03;2020-11-07;0;1;1;13469;13557;59;27026
03;2020-11-07;0;1;1;8776;8670;69;17446
03;2020-11-07;0;0;0;3777;3591;79;7368
03;2020-11-07;0;0;0;1649;1072;89;2721
03;2020-11-07;0;0;0;485;184;90;669
03;2020-11-07;1;7;8;149547;141144;0;290691
04;2020-11-07;0;3;3;60314;61377;09;121691
04;2020-11-07;9;8;17;66065;68387;19;134452
04;2020-11-07;9;4;13;51059;47156;29;98215
04;2020-11-07;4;5;9;58788;45780;39;104568
04;2020-11-07;6;1;7;61408;52207;49;113615
04;2020-11-07;7;6;13;64838;60759;59;125597
04;2020-11-07;3;3;6;47008;42843;69;89851
04;2020-11-07;0;3;3;25509;21184;79;46693
04;2020-11-07;0;4;4;13168;7647;89;20815
04;2020-11-07;0;0;0;3209;1253;90;4462
04;2020-11-07;38;37;75;451366;408593;0;859959
05;2020-11-07;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-11-07;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-11-07;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-11-07;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-11-07;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-11-07;0;0;0;468.146063921917;510.087601910415;59;978.233665832332
05;2020-11-07;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2020-11-07;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2020-11-07;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2020-11-07;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2020-11-07;0;0;0;3061.43020057959;2935.56979942041;0;5997
06;2020-11-07;0;0;0;42583;42380;09;84963
06;2020-11-07;0;1;1;33369;31925;19;65294
06;2020-11-07;2;1;3;21571;15080;29;36651
06;2020-11-07;3;0;3;21550;16147;39;37697
06;2020-11-07;1;0;1;14193;13939;49;28132
06;2020-11-07;1;0;1;7171;7597;59;14768
06;2020-11-07;1;2;3;3629;4117;69;7746
06;2020-11-07;1;0;1;1577;1457;79;3034
06;2020-11-07;0;0;0;531;474;89;1005
06;2020-11-07;0;0;0;88;93;90;181
06;2020-11-07;9;4;13;146262;133209;0;279471
07;2020-11-07;0;0;0;485;549;09;1034
07;2020-11-07;0;0;0;403;432;19;835
07;2020-11-07;0;0;0;764;841;29;1605
07;2020-11-07;0;0;0;824;928;39;1752
07;2020-11-07;0;0;0;788;1020;49;1808
07;2020-11-07;0;0;0;678;870;59;1548
07;2020-11-07;0;0;0;360;382;69;742
07;2020-11-07;0;0;0;231;190;79;421
07;2020-11-07;0;0;0;114;67;89;181
07;2020-11-07;0;0;0;24;11;90;35
07;2020-11-07;0;0;0;4671;5290;0;9961
08;2020-11-07;0;0;0;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-11-07;0;0;0;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-11-07;0;0;0;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-11-07;2;0;2;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-11-07;0;0;0;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-11-07;0;0;0;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-11-07;0;0;0;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-11-07;0;0;0;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-11-07;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-11-07;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-11-07;2;0;2;18551.3174743414;16782.6825256586;0;35334
11;2020-11-07;48;72;132;783071;811785;09;1594856
11;2020-11-07;146;165;345;761456;784653;19;1546109
11;2020-11-07;215;169;385;850145;801772;29;1651917
11;2020-11-07;232;190;425;914360;843488;39;1757848
11;2020-11-07;218;173;392;845609;826202;49;1671811
11;2020-11-07;167;179;347;793566;745070;59;1538636
11;2020-11-07;161;168;338;628649;549192;69;1177841
11;2020-11-07;78;71;150;434606;358356;79;792962
11;2020-11-07;53;43;96;261425;162933;89;424358
11;2020-11-07;34;12;46;89253;32619;90;121872
11;2020-11-07;1353;1244;2659;6362140;5916070;0;12278210
24;2020-11-07;8;8;16;139720;144686;09;284406
24;2020-11-07;38;33;73;152979;161185;19;314164
24;2020-11-07;46;34;80;122237;126536;29;248773
24;2020-11-07;51;33;84;150359;142009;39;292368
24;2020-11-07;51;37;88;161829;158758;49;320587
24;2020-11-07;45;40;85;172552;168011;59;340563
24;2020-11-07;31;31;62;172509;158177;69;330686
24;2020-11-07;26;35;61;129428;110593;79;240021
24;2020-11-07;15;15;30;87342;56882;89;144224
24;2020-11-07;20;6;26;31210;12071;90;43281
24;2020-11-07;331;272;605;1320165;1238908;0;2559073
27;2020-11-07;20;24;44;143373;149679;09;293052
27;2020-11-07;94;81;175;160962;173003;19;333965
27;2020-11-07;93;73;166;133746;142254;29;276000
27;2020-11-07;90;54;144;160004;155407;39;315411
27;2020-11-07;109;76;185;172333;169564;49;341897
27;2020-11-07;83;68;151;189979;183788;59;373767
27;2020-11-07;75;77;152;192591;178206;69;370797
27;2020-11-07;39;42;81;146876;127546;79;274422
27;2020-11-07;48;37;85;96896;61575;89;158471
27;2020-11-07;19;10;29;33148;12109;90;45257
27;2020-11-07;671;542;1214;1429908;1353131;0;2783039
28;2020-11-07;16;8;24;180735;186856;09;367591
28;2020-11-07;45;39;85;200125;213621;19;413746
28;2020-11-07;44;29;73;168922;173007;29;341929
28;2020-11-07;44;16;60;196628;188487;39;385115
28;2020-11-07;60;56;116;205396;201699;49;407095
28;2020-11-07;64;48;112;222002;213866;59;435868
28;2020-11-07;37;29;66;224688;203758;69;428446
28;2020-11-07;35;34;69;163192;135543;79;298735
28;2020-11-07;28;22;50;109691;65377;89;175068
28;2020-11-07;17;6;23;37222;12685;90;49907
28;2020-11-07;390;287;678;1708601;1594899;0;3303500
32;2020-11-07;45;55;100;358062;373689;09;731751
32;2020-11-07;167;166;333;387045;406742;19;793787
32;2020-11-07;159;133;292;342304;348587;29;690891
32;2020-11-07;186;157;343;382485;369972;39;752457
32;2020-11-07;163;162;325;382510;376716;49;759226
32;2020-11-07;148;172;320;386937;376527;59;763464
32;2020-11-07;101;105;206;371211;330938;69;702149
32;2020-11-07;73;76;149;250542;201459;79;452001
32;2020-11-07;76;55;131;163399;89786;89;253185
32;2020-11-07;34;9;43;48384;15367;90;63751
32;2020-11-07;1152;1090;2242;3072879;2889783;0;5962662
44;2020-11-07;28;25;53;291525;306839;09;598364
44;2020-11-07;89;90;181;320255;339504;19;659759
44;2020-11-07;108;97;205;302020;314428;29;616448
44;2020-11-07;97;93;190;342222;333292;39;675514
44;2020-11-07;117;109;226;349727;344491;49;694218
44;2020-11-07;117;122;239;381371;373239;59;754610
44;2020-11-07;75;79;154;367165;335850;69;703015
44;2020-11-07;56;59;115;250387;215436;79;465823
44;2020-11-07;47;36;83;170825;105192;89;276017
44;2020-11-07;21;11;32;51248;16731;90;67979
44;2020-11-07;755;722;1479;2826745;2685002;0;5511747
52;2020-11-07;13;16;29;213594;223900;09;437494
52;2020-11-07;78;65;146;240818;255197;19;496015
52;2020-11-07;65;61;126;197010;200630;29;397640
52;2020-11-07;58;68;126;231204;224885;39;456089
52;2020-11-07;69;63;132;243874;243418;49;487292
52;2020-11-07;70;70;140;244100;239116;59;483216
52;2020-11-07;46;41;87;241796;221345;69;463141
52;2020-11-07;34;23;57;177805;149903;79;327708
52;2020-11-07;31;18;49;119561;75822;89;195383
52;2020-11-07;14;7;21;42559;15260;90;57819
52;2020-11-07;478;432;913;1952321;1849476;0;3801797
53;2020-11-07;15;16;32;173813;182358;09;356171
53;2020-11-07;48;45;93;202720;214740;19;417460
53;2020-11-07;46;45;91;163116;173196;29;336312
53;2020-11-07;41;48;89;190526;187674;39;378200
53;2020-11-07;54;30;84;212098;212015;49;424113
53;2020-11-07;37;50;87;223699;219176;59;442875
53;2020-11-07;25;30;55;227435;209274;69;436709
53;2020-11-07;19;26;45;169992;140910;79;310902
53;2020-11-07;24;10;34;118117;69883;89;188000
53;2020-11-07;12;4;16;37370;12267;90;49637
53;2020-11-07;321;304;626;1718886;1621493;0;3340379
75;2020-11-07;14;22;37;293104;305291;09;598395
75;2020-11-07;80;86;167;337141;357785;19;694926
75;2020-11-07;78;70;148;295024;300618;29;595642
75;2020-11-07;100;65;165;347871;331233;39;679104
75;2020-11-07;90;71;161;384742;372771;49;757513
75;2020-11-07;74;72;146;413361;390880;59;804241
75;2020-11-07;47;60;108;425623;384060;69;809683
75;2020-11-07;39;36;75;325086;276298;79;601384
75;2020-11-07;29;25;54;213986;139308;89;353294
75;2020-11-07;20;3;23;77600;28200;90;105800
75;2020-11-07;572;510;1085;3113538;2886444;0;5999982
76;2020-11-07;19;21;41;305956;318589;09;624545
76;2020-11-07;77;81;159;338942;356969;19;695911
76;2020-11-07;109;79;188;316210;319570;29;635780
76;2020-11-07;104;72;176;356758;337587;39;694345
76;2020-11-07;110;81;191;376541;363812;49;740353
76;2020-11-07;87;81;168;402608;383750;59;786358
76;2020-11-07;74;58;132;394889;358997;69;753886
76;2020-11-07;53;56;109;308664;263806;79;572470
76;2020-11-07;78;38;116;195838;129272;89;325110
76;2020-11-07;36;9;45;69372;26728;90;96100
76;2020-11-07;747;577;1326;3065778;2859080;0;5924858
84;2020-11-07;53;77;134;459549;481088;09;940637
84;2020-11-07;272;283;561;487711;511905;19;999616
84;2020-11-07;264;241;505;443824;451094;29;894918
84;2020-11-07;249;221;471;512522;493262;39;1005784
84;2020-11-07;328;265;593;520248;515106;49;1035354
84;2020-11-07;259;270;529;529611;514848;59;1044459
84;2020-11-07;194;175;371;486720;439940;69;926660
